Instante	APCP	CAPE	CONVfrac	DLWRF	DSWRF	PEVAP	PRES	SPFH	TMP	UGRD	VGRD
2228	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2229	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2230	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2231	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2232	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2233	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2234	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2235	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2236	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2237	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2238	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2239	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2240	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2241	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2242	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2243	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2244	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2245	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2246	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2247	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2248	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2249	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2250	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2251	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2252	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2253	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2254	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2255	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2256	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2257	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2258	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2259	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2260	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2261	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2262	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2263	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2264	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2265	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2266	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2267	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2268	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2269	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2270	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2271	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2272	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2273	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2274	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2275	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2276	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2277	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2278	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2279	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2280	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2281	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2282	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2283	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2284	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2285	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2286	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2287	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2288	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2289	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2290	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2291	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2292	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2293	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2294	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2295	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2296	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2297	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2298	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2299	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2300	0.148443	0.148284	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2301	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2302	0.148443	0.148284	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2303	0.148443	0.148284	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2304	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2305	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2306	0.148443	0.148284	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2307	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2308	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2309	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2310	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2311	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2312	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2313	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2314	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2315	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2316	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2317	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2318	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2319	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2320	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2321	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2322	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2323	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2324	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2325	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2326	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2327	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2328	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2329	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2330	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2331	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2332	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2333	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2334	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2335	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2336	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2337	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2338	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2339	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2340	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2341	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2342	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2343	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2344	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2345	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2346	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2347	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2348	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2349	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2350	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2351	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2352	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2353	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2354	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2355	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2356	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2357	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2358	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2359	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2360	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2361	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2362	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2363	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2364	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2365	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2366	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2367	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2368	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2369	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2370	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2371	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2372	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2373	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2374	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2375	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2376	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2377	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2378	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2379	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2380	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2381	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2382	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2383	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2384	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2385	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2386	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2387	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2388	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2389	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2390	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2391	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2392	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2393	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2394	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2395	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147747	0.148507	0.148548	0.148007	0.148535
2396	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2397	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2398	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2399	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147748	0.148507	0.148548	0.148007	0.148535
2400	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2401	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2402	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2403	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2404	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2405	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2406	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2407	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.147749	0.148507	0.148548	0.148007	0.148535
2408	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2409	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2410	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2411	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2412	0.148443	0.148285	0.147966	0.148297	0.147531	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2413	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2414	0.148443	0.148285	0.147966	0.148297	0.14753	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2415	0.148443	0.148285	0.147966	0.148297	0.147529	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2416	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2417	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2418	0.148443	0.148285	0.147966	0.148297	0.147527	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2419	0.148443	0.148285	0.147966	0.148297	0.147527	0.148551	0.14775	0.148507	0.148548	0.148007	0.148535
2420	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
2421	0.148443	0.148285	0.147966	0.148297	0.147528	0.148551	0.147751	0.148507	0.148548	0.148007	0.148535
